x1,x2
0.752592299,0.689398936
0.59099229,0.717414919
0.017416738,0.978640558
0.623179631,-0.385545605
1.963936177,0.073109812
-0.80962619,0.504688709
2.023011805,0.398102861
0.282128864,-0.168219476
-0.135410541,0.934844763
0.927352214,-0.570733861
0.701811951,-0.566872168
1.925137256,0.111726633
-0.831710987,0.413158511
0.381554676,-0.333279453
1.90129593,0.031872675
-0.571051638,0.790012229
-1.03099618,0.054977537
1.645373963,-0.130236087
0.805682024,0.544531183
-0.994893753,0.159745173
0.126796318,0.142265096
0.050546267,0.010417246
0.263522783,-0.167431037
0.921280439,0.268061973
-0.656304988,0.60164104
-0.143498995,0.977203741
0.945684631,0.585950608
0.013708948,0.509968144
1.729950582,-0.213764764
1.759855268,0.005968315
1.155554495,-0.474210919
0.195909302,0.924521955
-0.931949265,0.38419347
0.200642874,1.056856409
2.030331288,0.517385366
-0.785892079,0.557836888
1.936705416,0.058274798
0.088426863,0.158999846
0.366030451,0.972371277
1.078584763,-0.460589969
1.256506662,-0.459344178
-0.946476743,0.085086027
-1.073924744,0.177264449
0.118155286,0.129063225
0.03685878,0.302329147
2.050379899,0.15771284
0.053194703,1.02537617
0.019130832,0.275516752
-0.057567196,0.414117229
0.174004326,-0.151689032
1.963096237,0.340024019
0.792812805,-0.429731664
0.542304552,0.79284673
1.030703989,0.020613247
-0.870394328,0.580659958
0.947174286,-0.026290654
-0.035914536,0.235092239
0.912322577,0.430157732
0.393322432,0.871470914
1.616672185,-0.278859731
1.898796242,0.319587904
0.143080658,0.908479486
0.833447961,0.460589621
0.566370116,0.795584785
-0.795690131,0.478968406
-0.521797532,0.763925249
0.46391835,-0.427474635
0.972411268,0.172115494
0.328914121,0.989370202
-0.330882374,0.879693412
1.340195056,-0.452956215
-0.356462068,0.927992316
-0.223078474,0.927489815
0.206803144,-0.043372926
-1.059685124,0.207519697
-0.88641155,0.239991888
0.727927775,0.569232423
2.01409659,0.407058486
1.108755296,0.07531622
-0.923453782,0.049742726
0.407517855,0.917457328
0.90642901,0.078530634
1.610759989,-0.274863083
1.068398527,-0.557376024
1.843046673,-0.02840161
0.274463644,-0.211134329
0.914475,0.229287718
1.383910336,-0.409745988
1.862667854,0.396776777
-0.012624845,0.462519121
1.689781646,-0.178565735
0.262077723,-0.241627353
-0.047884286,0.973582532
0.880122057,-0.529893232
0.902445368,-0.49136533
-0.019043158,0.040872785
0.707513991,-0.391040548
-0.724897136,0.693954339
0.372070022,0.914303129
0.9278153,0.355252071
0.794788002,-0.532710055
-0.95785343,0.179511672
0.735042315,-0.526674591
-0.844149146,0.53747174
1.585072985,-0.250572772
0.875331834,-0.485009821
0.79675811,-0.493820366
-0.872318687,0.258631984
0.603285927,-0.335369929
-0.695869784,0.646880154
-0.498993448,0.894351893
0.162071564,0.982262132
2.007652449,0.283631481
1.978689209,0.382973689
-0.805040146,0.47093198
1.9624109,0.161135598
0.930353884,-0.537601728
0.934005935,0.067404998
-0.754532021,0.540485881
-0.60411948,0.71675469
-0.974534399,0.157933586
-0.05529366,0.985907551
1.693047257,-0.202095764
-0.811544138,0.595922706
0.988753346,0.259067979
0.910798401,0.37919347
-0.682959663,0.750650224
1.190719959,-0.564751041
1.682545405,-0.261579389
1.047945942,-0.427851498
-0.868704448,0.378066482
-0.613038277,0.816375406
1.642797744,-0.240746966
0.716390597,0.720832185
0.01463777,0.423204726
0.128032832,0.95612196
-0.478290862,0.912955305
1.066181247,0.076144878
-0.775598468,0.623021554
1.024818726,0.058189848
-1.016538211,0.131742682
1.993535383,0.373910297
0.484023394,0.906796581
0.643276769,0.716529658
0.250730707,-0.075191781
1.28240218,-0.457560768
-0.658439795,0.773162911
0.647803009,-0.494806619
0.858833414,0.481915739
-0.982523278,0.330829146
1.055949297,-0.526800404
-0.48104901,0.998913859
0.011469727,1.010560089
1.919934599,0.049774101
1.011511661,-0.114709789
0.870944923,0.548584588
-0.539433254,0.897176504
0.023965964,0.047861329
0.086763305,0.96894827
0.792762176,0.667083745
0.803375357,0.553578376
1.047347011,0.19793112
0.273136209,-0.20846744
0.4635163,0.931922781
1.001583219,-0.527385768
0.263144135,0.834716891
0.040992262,0.896198372
0.529531246,-0.333571958
1.849524698,-0.116135342
2.010012812,0.341518933
0.954687025,0.056256395
-0.961819175,0.555229189
-1.037349966,0.178098355
1.959099631,0.28115679
0.544748149,-0.375624119
1.713845156,-0.172760909
1.948517761,0.193389425
1.585461664,-0.303281269
0.887551081,-0.496035598
0.017487583,0.961959088
1.007602173,0.131019385
0.765145037,-0.510643053
0.188689314,-0.118159487
-0.016114758,0.235161333
0.837374544,0.375398454
1.974453298,0.550002241
1.869912892,-0.159720571
-0.051453777,0.22152796
0.981590152,0.134118621
1.476609261,-0.368614813
-0.623377581,0.783102069
0.623551069,0.791506974
-0.61505921,0.748300441
1.50905032,-0.383067963
0.971287069,-0.404529668
1.670550381,-0.266694052
2.057935581,0.172495032
0.392839843,1.012722786
0.611676702,0.798971797
-0.630366704,0.909643234
0.085440272,0.00451671
0.666127094,0.825488484
0.414683017,0.919745879
-1.001736488,-0.053692387
2.042804668,0.504148111
0.737136988,-0.425287107
0.888801663,0.554820131
-0.791947023,0.641674688
1.516304555,-0.409061322
-0.840593031,0.539072286
-0.105038909,1.011806138
1.369622741,-0.547645502
0.042257372,0.254584952
0.811322668,0.683291554
1.576423285,-0.262081695
0.184115027,0.931667849
0.946175136,-0.470095414
0.256001643,0.969495553
0.123463295,0.998779181
0.779836074,-0.406278085
1.299750728,-0.458159651
0.246293649,1.006845935
1.258167481,-0.510400982
0.991526543,0.151969488
1.429808694,-0.375910584
0.168438522,0.036398294
0.817818433,-0.439427727
0.250525998,-0.167254575
0.02822661,0.452055854
-0.176510932,1.006625878
0.669382917,0.737935029
-0.778768223,0.689070294
2.014209344,0.348268234
-0.668900546,0.631334441
0.700042986,0.775121533
0.127050776,0.966583401
-0.615549955,0.803913732
-0.638228768,0.784227077
1.637936446,-0.255957946
0.601377673,-0.368817269
0.977976438,-0.535715026
1.933564973,0.315331531
1.392589284,-0.299979017
-0.988392333,0.225843691
1.810280053,-0.101660172
1.658857363,-0.289554645
-0.510121582,0.99681836
-0.398897416,0.834219926
1.503831239,-0.270006143
-0.297766254,0.931551405
1.038480955,-0.574859372
0.595492416,0.725706736
-0.788433567,0.711187315
-0.961470245,0.252441713
-0.013058977,0.918063574
0.846958642,0.620696419
0.594875107,-0.41535741
-0.978066055,0.463218352
1.190432248,-0.517136135
1.878251836,0.00296047
1.924820234,0.123009147
0.954405324,0.379896008
0.405748318,-0.322683289
0.089029007,0.148671292
-0.336937393,0.884797981
-0.117015863,0.918930755
0.396080291,-0.334714693
-0.921743413,0.308865379
0.850389216,0.430958011
0.389592847,-0.277221711
1.971561997,0.352262086
-0.703930337,0.723666551
2.00382626,0.11040879
0.056922893,0.112895125
0.861733578,0.705571486
-0.747621312,0.70297998
0.049176938,0.252772999
-1.044251836,0.210781869
1.918267015,0.106200744
0.015492386,0.216828529
-0.411690114,0.895505708
-0.144124011,0.942843189
0.444993207,-0.342964322
-0.997800278,-0.022769456
0.783241248,0.632166956
0.069238946,0.488263009
0.080523027,1.034610921
0.416876337,-0.287566806
0.920496986,0.108863438
0.682463294,-0.432382089
1.59984143,-0.138062747
-0.615892442,0.763435154
-0.061584369,1.071994319
1.914420692,0.067344395
0.510691212,-0.295095819
0.236741477,-0.190954788
1.131799595,-0.479508554
0.739476456,0.653668649
1.792722024,-0.198557323
1.572358894,-0.415640719
-0.165740349,0.934406604
-1.017765005,0.233728849
1.002052104,0.158602796
0.079119314,0.084563083
1.014844588,0.046979789
1.816077695,-0.144205109
-0.980715365,0.171495115
-0.703285163,0.717881896
-0.959210675,0.262014221
1.160088433,-0.458143233
0.005612637,0.31502756
0.615970182,-0.47911303
0.859001777,0.5264473
-0.405013648,0.866729523
-0.927943647,0.120512852
0.847124867,0.428229361
-0.01659119,0.386430899
-0.094286777,0.252716643
1.220940895,-0.534576321
0.726582442,0.642565217
0.307359651,-0.178594957
1.121449652,-0.429976396
-0.895723936,0.464041282
0.9417081,0.338417413
0.069426388,0.168461544
0.82439363,-0.472336874
1.14064831,-0.493586261
-0.791806812,0.590291854
1.743109351,-0.110035644
-0.199135973,0.987621665
1.820614764,0.010974657
0.079541956,0.95259094
-0.546313942,0.779701394
-0.919637412,0.274296795
0.183059115,0.969701935
0.290056139,0.859715919
-0.270504725,0.964013128
-0.660529958,0.714735147
1.76277008,-0.187882235
-0.373096871,0.866082947
0.523990306,-0.396502347
0.228475314,0.932237162
0.80631805,-0.439653499
0.040753407,0.23763738
1.09917838,-0.483576974
0.858105987,0.591586156
1.271852802,-0.36914756
1.626610956,-0.323549734
-0.123638774,0.502025416
0.130780321,1.00930477
0.243747409,-0.162773107
0.010425089,0.566818392
-0.508881454,0.957991372
-0.593270775,0.753623729
0.268535017,-0.204691694
0.418662817,-0.342012988
0.192743104,-0.091516665
-0.911233409,0.235734023
0.878684519,0.452581694
-0.236781168,0.973836426
-0.773232664,0.640352148
0.436380198,-0.270299861
-0.909861043,0.415215574
1.68427124,-0.280306273
0.1849357,0.968389194
1.052570401,0.178306437
0.694703109,0.711501009
0.286334893,0.93323985
0.652877023,0.636946264
1.823728398,-0.184587771
0.790306203,-0.510648977
0.356343539,-0.254518484
0.097082127,0.187908047
0.475781884,-0.274717352
0.231006995,1.005774448
1.795121959,-0.117099016
0.801095049,0.567066334
0.946899827,0.240960696
0.637972195,-0.366622686
0.304444615,-0.310947839
-0.001807609,0.451750401
1.8104737,0.35493635
1.013388762,0.238449217
-0.798494944,0.460701174
0.751566499,-0.415832469
0.247444646,-0.177784309
0.122301998,0.258486665
0.20117877,-0.173880659
-0.837225204,0.66982379
0.783700512,0.66550874
-0.018039653,0.370109099
0.437818239,-0.347291374
-0.195249194,1.072674258
0.060387276,0.278019485
-0.913694566,0.429942862
1.457969363,-0.290434588
0.070242384,1.076922541
-0.477699789,0.934233344
1.765875887,-0.226672534
0.592394465,0.837985936
0.950504528,0.419898469
0.123299642,1.012985848
0.624291026,-0.421913577
1.343748416,-0.465895037
0.650881314,0.69826593
0.844325117,-0.423582431
0.269609487,0.830783596
-0.123863222,1.098884797
1.702335678,-0.181973694
1.361339497,-0.412906398
1.062882894,0.319179166
1.869669335,0.234356499
0.689880759,-0.357274626
-0.4845691,0.882116868
-0.0289648,0.400625593
-0.91887431,0.469227385
1.113433257,-0.500161027
1.652721701,-0.21977734
1.880378456,0.279036539
0.905363891,0.413703596
-0.630856141,0.785450202
0.98178954,0.172253928
0.414366442,0.91497018
-0.022159919,0.919562139
0.888195081,-0.436918721
-0.041294667,0.145085315
-0.899382812,0.418387124
-0.506611415,0.886181927
1.102557419,-0.492328312
0.138441227,0.981427578
1.272339833,-0.441868373
0.958766803,0.232283782
1.351935304,-0.466712517
0.772700949,0.661287503
1.827292412,-0.072849766
0.0979167,0.014183652
1.77924411,0.001716238
0.209754902,1.021342535
0.731039429,-0.465005693
1.132549149,-0.472395116
0.088217367,0.924142751
1.681411164,-0.125957956
1.773323872,-0.067147555
-0.417046923,0.938814779
-0.94090062,0.401605349
1.063308833,0.266845501
1.926716731,0.273951176
1.618180847,-0.322080523
0.928029217,-0.48131876
-0.996930796,0.294634363
1.466848073,-0.427067707
0.145702123,0.978155773
1.863713982,-0.0914112
0.313786437,0.962891105
-0.015516348,0.371711323
1.814466332,0.10411168
-0.703468567,0.829161545
-0.219408816,1.056911769
1.847164146,-0.067938667
1.64908181,-0.430068838
1.963643928,0.095739961
-0.233575696,0.912698965
-0.254143729,1.034611023
0.947021955,0.359080595
-0.495803544,0.776956976
-0.010219249,0.094684177
0.134275499,-0.084927216
0.385201253,-0.217823684
0.147112927,0.920659231
-0.552964069,0.813834518
1.917175465,0.29996803
1.238794856,-0.489206451
0.806172773,0.564016055
0.562590154,0.851648919
2.065115743,0.576775733
-0.209235327,0.939667937
0.586168542,-0.443557895
0.21357084,-0.185088253
0.026145817,0.417266506
0.88851128,-0.501654818
2.076864685,0.390374249
0.110074481,-0.072791458
-0.702487583,0.656149642
0.112400474,0.998403771
0.970427635,0.408279023
-1.037109807,0.364118566
-0.973273803,0.242688146
0.572524975,-0.45100505
1.530145959,-0.409320916
0.513327619,0.751046281
0.501971897,0.872709617
-0.09536721,0.509063316
-0.876611201,0.247547368
1.560595398,-0.266934475
0.272575292,-0.262411465
-0.518969614,0.897349072
0.488126219,0.886857226
1.801540429,-0.205026415
-1.023218793,0.079987555
0.77131427,0.605260733
0.704481918,0.600301528
-1.070809561,0.074274219
0.89017759,-0.527951298
0.933021259,-0.459873826
1.906468764,0.028192764
-0.331576729,1.021127194
-0.047548888,0.193270626
1.91795793,-0.00901204
0.961895364,0.448328113
0.805568722,0.325808806
1.329618164,-0.469317356
0.185346799,-0.048335333
-0.115227404,0.937910616
0.770946585,-0.469683131
0.968596373,0.455541916
0.926831615,-0.541945949
0.541606639,0.804993269
-0.564031451,0.875822996
2.057630793,0.376086708
0.140187915,-0.116968228
0.608815068,0.8915605
0.924562035,0.502568866
-0.369075942,0.962036308
1.484493681,-0.258392434
1.70064576,-0.134131914
0.004084671,0.403134535
-0.77846874,0.647699598
1.794405344,-0.09639422
1.071992585,0.205204458
0.577728228,-0.370940813
0.194561459,0.982626139
-0.85515731,0.655290005
-1.02212407,-0.016234235
-0.072610766,1.068760723
-0.502487765,0.793466215
-0.965752274,0.255553384
0.964323012,0.354031651
-0.832630718,0.644305158
0.415496897,-0.287617631
1.483392609,-0.407043913
0.240532245,1.038226531
0.889738439,0.587310305
1.977430899,0.199799686
-0.994073322,0.145032044
0.491942279,0.87126758
1.943856559,0.323827839
0.553875641,0.974438146
1.749832793,-0.21138515
0.81743023,0.683119045
1.025485941,0.311844586
-1.041812677,0.065282963
0.927883914,0.266655365
1.055490741,0.000753593
1.617931098,-0.179945686
1.864250357,0.007130396
-0.775087612,0.593845128
-0.778314811,0.724097597
-0.265298122,0.911708583
-0.006730591,0.213445641
1.796149154,-0.077659073
0.046005346,1.041694506
0.278434616,-0.367632892
1.056301656,0.003751921
-0.82751783,0.478342725
1.761869916,-0.141271913
0.203480707,1.035961279
0.578188242,-0.45523752
-0.353863703,0.891790144
0.978292109,-0.505723847
0.304723223,0.87220911
1.968029052,0.448676138
-0.948101846,0.504909713
0.749021008,-0.430915887
-0.16810329,0.936456491
-0.929200037,0.402479399
1.969430789,0.241905857
0.139603789,0.02628446
-0.917266676,0.414950053
0.414749969,0.919977663
1.137263614,-0.55666394
0.692865119,0.682379102
1.691508238,-0.117562656
0.896427906,0.362007323
-0.894701261,0.114667939
0.606026603,0.829338721
0.002778523,0.040400213
-0.78899216,0.559567944
1.015191855,-0.063149372
-1.127206059,0.033943519
0.089661817,-0.129168019
-1.008327426,0.307762711
0.857693383,0.487736133
0.156809155,0.045769367
2.039753166,0.536073442
0.922406671,0.483239468
1.023954204,-0.459292052
1.422773595,-0.362876805
0.077694501,-0.005754959
0.765988563,-0.40349612
1.755280249,-0.071935808
0.628866419,0.845062254
1.86535585,-0.094322114
0.837604643,0.576419409
0.856077212,0.376384191
1.980883588,0.297995471
-0.494305629,0.876457434
1.163097696,-0.499559059
0.822718204,0.631627264
1.573270783,-0.323713431
0.539157032,0.914428401
0.115841901,-0.170725047
1.886644807,0.088308658
0.491618634,0.831360429
1.237571201,-0.536247802
0.948462879,0.315025622
-1.000791207,0.077147354
0.063607326,-0.003558891
-0.038413791,0.208159114
1.713575174,-0.201461781
-0.777612128,0.553862361
0.529973732,-0.27854471
2.011906207,0.490380352
0.025160225,1.064477759
1.851780088,0.117649049
0.883731371,0.596139166
1.895900404,0.25512918
0.812409862,0.507357091
1.322985697,-0.487688315
0.239076534,0.914061568
0.161163405,0.954431422
-0.714085231,0.747340338
1.099938571,-0.481122689
1.316430191,-0.43905107
0.637416565,-0.45222282
0.709381973,-0.493667733
1.022628169,0.167742685
0.314549606,0.977636326
0.768384548,0.648181523
-0.293144675,0.912156463
0.860515779,0.186809227
-0.788605437,0.721582472
-0.666886665,0.769339188
0.646929522,-0.42694598
1.672479101,-0.225886827
1.476016367,-0.372135976
-0.842952086,0.342001257
-0.064826036,1.005729726
0.063679911,0.027235057
1.447326602,-0.402176952
1.532738218,-0.30225635
0.295972939,0.991352346
1.380630593,-0.498409603
-0.302976178,0.941200517
-0.493431697,0.859237316
-0.999601302,0.336260418
-0.830666275,0.718991523
-0.980283176,0.155476669
0.391268922,-0.370319987
1.099411022,-0.559854356
-0.275466327,0.986200178
0.487357504,-0.413786498
-0.378258109,0.827066954
0.496749758,-0.299648049
1.515076329,-0.303851432
0.026683503,1.014931863
-0.098799742,1.020515575
1.035717599,-0.450236813
0.792161322,0.729021616
-0.658070903,0.573860813
0.320032828,-0.230939655
0.829639426,0.565705903
0.01896581,0.442025062
1.606368314,-0.204380567
0.484740668,-0.266998416
1.313963755,-0.456586119
0.573980054,0.751019582
0.007843771,0.247141732
1.509727951,-0.329699467
0.142883769,-0.01773901
0.010814394,0.220911107
0.079249667,0.262280189
0.727430612,-0.430450113
-0.529456085,0.783135214
-0.314719161,1.023439484
-0.849428692,0.474732361
-0.221593123,1.089239289
-0.987279245,0.229743031
0.770742785,0.652182219
0.951870439,0.010946138
-0.856354213,0.525437503
1.029353518,-0.452735828
1.424132611,-0.474353746
1.801520464,-0.067370192
1.744519511,-0.369512185
-0.043461687,0.403861938
0.724772428,-0.651344059
1.922168621,-0.039368836
1.018020175,-0.447123347
0.764844705,0.618281411
0.930602604,0.50205739
0.476355417,0.920287921
0.334232002,0.899142681
1.716805253,-0.234778299
0.902125646,0.227534299
-0.364474237,0.933140634
0.214953192,0.003565681
0.09223476,0.24448243
0.893276373,0.390846859
-0.483334325,0.914562682
2.018903709,0.071256495
-0.814642749,0.442269034
-0.613654544,0.810521069
0.762009369,0.419123359
1.434706362,-0.337771995
-0.84273683,0.657621038
-1.048588785,0.054560707
-0.021856638,0.279999018
-0.490033993,0.897322586
1.867957077,0.06037413
0.317957279,-0.226475082
0.095654524,1.039185154
0.971460189,0.030392969
0.844059448,-0.602619639
2.057750964,0.335419428
1.540388001,-0.31074247
0.871085284,-0.605143179
0.402828792,-0.230709444
1.785589371,-0.12633066
0.043547362,0.290105443
1.025271006,0.189323965
0.518895596,-0.331696944
-0.902327336,0.35179167
1.017409124,0.106654768
2.004714616,0.289078279
1.109100405,-0.465286938
1.373370213,-0.439987848
-1.101112498,0.069447953
-0.02043558,0.400366908
-0.222363574,0.941012373
0.926766706,0.542129248
-0.224489214,0.917377273
0.937604696,0.070315538
0.333241893,0.953593309
1.419875029,-0.359572535
1.933061558,0.004952201
1.825538855,-0.153957714
-0.725908162,0.701590275
1.182999635,-0.496431009
0.979850599,0.278703643
0.747287192,0.613190069
-0.880120415,0.446538386
0.956755818,-0.495208187
0.541462198,0.889929559
-0.010936516,0.335959428
2.049882564,0.312683881
0.032664971,0.993500274
1.314914715,-0.337890687
1.827552921,0.055617255
0.015135268,0.207463019
0.321187545,0.968582221
1.959680475,0.043287488
2.051663332,0.440216273
1.234955387,-0.527606311
-1.00670829,0.135336531
-0.013463177,0.296578866
-0.900125417,0.387637582
0.062448184,-0.002272461
0.739082746,-0.429045211
-0.945327649,0.002821758
-0.319396069,0.99669931
-0.818791456,0.54415967
0.295365459,0.917985979
0.23826026,-0.030367978
-0.032849361,1.01117777
1.890539136,-0.048710772
0.06927024,1.051162088
-0.817973972,0.540803322
1.50698763,-0.389106814
0.865009913,0.570521149
1.272596047,-0.403276035
0.831473352,0.618589036
1.677542221,-0.306636859
1.863663701,-0.015044317
-0.983659712,0.219491933
1.409356119,-0.440830207
0.556734763,-0.36275268
1.542049293,-0.293176695
0.275146411,0.922392004
0.839745918,-0.565840052
0.594927663,-0.416774373
-0.859590912,0.530238259
0.878810615,0.444529541
-1.089283553,0.174896211
1.933961008,0.09655337
0.80015759,-0.495279425
-0.962623564,0.25542253
0.454111152,-0.262031653
1.746186576,-0.039707294
1.015308919,0.405266537
0.084266002,-0.021184121
1.425057048,-0.426102459
-0.050612211,0.29549349
0.29040577,-0.221576244
1.053212373,-0.476350441
-0.965723889,0.252549045
-0.515182311,0.923971511
-0.520874104,0.800913363
1.717090268,-0.198103469
1.383848423,-0.378162394
1.914799397,0.08574983
-0.135729373,1.055527258
-0.982775783,0.016876852
1.043566709,-0.534758208
0.767395095,-0.499783265
-0.858275503,0.439047887
-1.00734074,0.156549968
0.44230284,-0.335325266
