x1,x2
-0.193360117,-0.38014973
0.428584462,0.27926742
-0.129808387,-1.006864755
0.849347439,0.433454757
0.958172258,-0.407165416
-0.68462931,-0.698641524
-0.303698088,-0.935910263
-0.605070924,-0.870112019
-0.171775223,0.504553008
-0.941086781,-0.363499006
-1.026895227,-0.176612709
0.251773641,-0.37520989
-0.039233299,0.508236542
0.598627285,0.16147524
0.150253261,0.467935846
-0.158062551,0.993672021
-0.174484212,-0.49093637
0.797352645,-0.570801788
-0.880238198,0.581656268
0.248483131,0.975321332
-0.764438965,0.640960078
-0.555156952,0.222930799
0.398576866,-0.875907838
-0.908205186,0.407284877
0.539886476,-0.845203263
0.162115755,0.440918039
0.481714955,0.116852811
-0.049454579,0.973072362
-1.094953109,-0.026591955
0.08176136,-0.882491521
-0.935893131,0.378655285
0.397561169,-0.16995446
0.974015912,0.059281808
-0.854687391,0.659927428
-0.468957074,-0.282842218
0.980104105,0.249931447
0.086943335,0.513642776
0.54195717,0.144447841
-0.019935435,0.411956792
0.495278701,-0.184584976
-0.99296946,0.072164488
-0.045094381,0.46916685
0.909350626,-0.449185739
-0.225597847,-0.473253
0.865109068,-0.496427493
-0.227253413,0.997429455
-0.46106027,-0.179749724
0.254634015,-0.391796287
0.162349064,0.399205448
-0.547371677,0.199307621
0.432874553,-0.288995201
-0.838898162,0.395561741
0.985177857,0.197549441
-0.866027793,-0.502549687
0.507850642,0.17382884
0.380958882,-0.212232297
-0.084690621,1.016471567
-0.222871628,0.397239928
-0.900582184,-0.474540085
0.237291697,0.830082608
-0.462334279,-0.958491168
0.294506863,-0.392423498
0.660606296,-0.680099207
-0.852687068,0.549440127
-0.307097655,0.859803649
0.986496842,-0.286052727
1.07288971,-0.014781691
0.347050584,-0.952040928
0.792056757,0.622891676
0.856374119,-0.659352232
0.716643149,0.73913146
-0.949821959,-0.413829927
0.439083557,0.973049483
-0.901443242,0.473574592
-0.417679249,-0.292203664
-0.401663438,0.230490412
-0.770459016,-0.624692778
0.10464939,-0.419056966
-0.351992421,0.925475522
-0.46188477,0.081054344
0.776156411,0.563417329
-0.609452722,0.776123918
-0.869825598,0.611029878
-0.936342638,-0.25039613
0.947640644,0.195188743
0.17200054,0.505505431
0.670847061,0.722336658
-0.128180271,0.382630247
0.084943333,0.970973184
0.502432156,0.836911273
-0.765820263,-0.59835288
0.26778269,-0.953261422
-0.136963231,0.505817176
0.526329487,0.006973798
0.033777503,-1.002287291
1.06064631,0.045412909
0.500938706,-0.059419853
-0.440592329,-0.18696234
-0.725036536,-0.670232158
-0.259295229,-0.395699385
0.356994063,0.302501639
0.411268828,-0.865534174
-0.459595091,0.127022398
0.187556829,0.503566296
0.35099003,0.962713498
0.946578182,-0.211255183
0.599336798,-0.842506496
-0.186973833,-1.057287637
-0.781940741,-0.518191643
0.50437716,-0.112437605
-0.424957829,-0.13191512
-0.988046674,-0.290393424
0.583737569,0.76240313
0.90561642,-0.191903855
0.122915189,-0.478366608
0.321184434,-0.3807304
0.925293265,-0.452891752
0.177570246,-0.93205106
0.285046958,0.423628169
-0.50698505,-0.11050519
0.482755693,-0.083603939
-0.30891709,1.035905034
-0.486190617,-0.079373602
-0.109447853,0.48373464
0.927041568,0.372614775
-0.227087517,0.396411938
0.194855654,-0.431768323
0.807126869,0.410153377
-0.487038719,-0.197967479
-0.015964178,-0.483815712
-0.275203483,-0.955065903
-0.322384212,0.299987776
-0.680302376,0.686720225
0.300083469,-0.209033865
0.768798645,-0.659105718
-0.316120564,0.841761442
-0.100477821,0.441616811
-0.317350504,0.463190526
-0.168533135,-0.524660137
-0.210372088,0.910182301
0.380472599,-0.301154416
1.059209261,-0.238329763
-0.437668068,0.26065118
-0.918126669,-0.62561544
0.661263263,-0.592862488
0.208280775,0.511717485
-0.86246955,0.56069254
-0.35717525,-0.253458329
0.41958719,-0.862856891
0.075455785,-0.499759372
-0.112885831,0.495239261
-0.947117224,0.115546325
-0.386085856,-0.093425705
0.397381186,-0.358283013
0.586200667,-0.039841226
0.373323065,-0.21107742
0.523410749,-0.313836707
-0.302929848,0.392801787
-0.373474806,-0.972741477
-0.535743663,-0.111344117
0.030460075,0.952754963
-0.833726448,0.623528401
0.330402275,-0.415523922
0.198182742,-0.41787396
0.419157988,-0.22080721
0.24325438,-0.480817992
-0.164163934,0.447863015
-0.356430454,0.316113413
0.960673431,-0.532562186
-0.217009481,0.399248891
-0.182976727,-0.968203587
-0.486861101,0.001070006
-0.998200721,0.285769698
-0.258566138,-0.348945386
1.001401069,-0.083752775
0.899495597,0.399639219
-0.029119538,-1.011456337
-0.510888747,-0.033808025
-0.236222466,1.014309358
-0.025134345,0.500611053
-0.177920419,0.445064789
0.458140729,-0.109140217
-0.764946445,-0.621198458
0.486057514,-0.860181812
0.727379593,-0.663890591
-0.896434602,0.431432256
0.353965267,0.906513003
0.494337263,-0.865661341
-0.677503983,-0.798776571
0.981943488,0.34884897
-0.417313494,0.230326055
-0.534694373,0.085594282
-1.036210528,0.138269348
0.47030429,0.116419776
-0.758202976,-0.634538308
0.298848362,0.459690616
0.866894371,-0.494182049
-0.887719251,-0.376569062
-0.462028729,-0.263351735
0.098597601,0.485243538
-0.420277879,-0.214920337
0.946166745,0.515925614
-0.341843393,0.925878379
-0.867366644,0.397897617
0.40221509,0.293868333
-0.512864478,-0.23178915
0.547199667,-0.109035992
0.90632444,0.490821755
-0.109815221,0.497706483
-0.08863181,-1.021198591
-0.290761556,-0.932944351
-0.394196737,0.256479038
-0.287779792,0.2531397
-1.01140076,-0.038587879
0.360575108,0.294392214
-0.297504722,-0.231838736
0.864789689,0.276511432
-0.660444945,0.812649873
-0.19329395,0.544460765
0.406888,-0.296967809
0.605197935,0.862783955
0.216620235,-0.431741822
-0.519715314,0.17532011
-0.836740365,-0.527318217
0.544606458,0.85462527
-0.075075946,1.107215794
-0.355730466,0.390135851
0.178468,-0.516519688
-0.414952463,0.230034646
-0.400819335,0.301431624
0.047975829,-0.43037831
0.045276257,-0.968817486
0.173567744,-0.500155783
0.41277957,0.205281541
-0.179632567,-0.530021965
-0.492470486,-0.942869945
-0.842716891,0.046666836
0.253651815,-0.423415701
-0.175362036,-0.491157725
-0.251316363,-0.452698898
0.347521036,-0.337458395
-0.428995309,-0.84009375
0.455201378,0.287714439
0.226315516,-0.935593144
0.834339062,0.359790797
-0.051507605,-0.432374043
-0.151291322,-0.9158845
0.746569325,0.736689775
0.254548437,0.416879428
-0.446321583,-0.292014839
-0.14535101,-0.490868795
0.896340956,0.3826208
-0.299117701,0.359764453
0.783893414,0.606463497
-0.605867151,-0.777542838
0.10432734,-0.497190737
1.010678105,-0.084426902
0.13412621,-0.483766334
-0.432429066,0.846934004
0.814121745,-0.56137007
0.953932612,-0.213570372
0.220573101,-0.982055387
0.012950095,0.994213118
0.21167757,0.947324957
0.183041174,-0.410489974
-0.841033594,0.397786272
0.974489077,0.088832675
-0.183429656,-0.928581381
0.306612619,-0.350987357
-0.622287632,-0.834055753
0.019717436,-1.008886404
-0.476608112,-0.07872833
-0.979637487,-0.093795581
0.218739949,0.481156553
-0.352025631,-0.354291065
0.317820976,-0.236924442
0.419290893,0.326368968
-0.549357343,0.053576165
0.508233666,-0.296204928
0.725601437,-0.751717217
-0.088770731,-0.456016449
1.046336237,0.000275553
-0.21556351,0.455457085
-0.50865062,0.056324464
0.510433782,-0.888737935
0.117663612,0.525736346
-0.3807207,0.227414842
0.478516711,-0.122765944
-0.424343766,0.23328927
0.454686961,-0.876208228
-0.441405438,0.146214887
0.163840079,0.382481894
0.569653752,0.085292957
-0.986533533,-0.478660942
-0.387835618,-0.916126297
-0.127071629,0.42638422
-0.199391052,-0.526146078
-1.035742054,-0.196234366
-0.05123306,-0.465138784
-0.428368871,-0.047363636
-0.476370934,-0.138416324
0.426817193,0.215754497
0.495331034,0.191532598
0.415164152,-0.263428591
0.838258971,-0.494880238
0.750892734,-0.689372702
-0.495793896,-0.109527255
0.234780944,0.427291416
0.155416936,-0.399607757
0.566996369,-0.760462817
-0.507943242,0.806252976
1.000321838,-0.297022922
0.835510128,-0.638753797
0.437386009,0.350651678
-0.776157802,-0.490756632
0.347570568,0.50952072
-0.477439104,0.861656166
-0.971328873,-0.370001473
-0.400732735,-0.190103265
-0.545941699,0.905461067
-0.433640558,0.166344108
0.073579362,-0.50487096
-0.603775887,-0.867520111
0.208232251,-0.473394932
-0.877820034,-0.402422112
-0.417911391,-0.364645609
0.417577516,-0.186013424
-0.295228924,0.385250712
0.048779303,-0.436436723
-0.379830905,-0.251604697
-0.049124814,-0.601650478
-0.421046114,-0.131184507
-0.03762402,0.385957945
-0.301450356,-0.845250087
-0.322129322,0.373384451
-0.017798431,-0.996370748
0.602487687,-0.794053972
0.695779294,-0.742608131
-0.410989099,0.360556786
-0.07962689,0.584187294
0.479044099,-0.180924908
-0.985729284,-0.388356969
-0.019055234,0.964548514
-0.399048255,0.911348332
-0.007990252,-0.410155478
0.064184146,-0.515430339
0.448936937,-0.223399879
-0.49011496,0.138612185
0.243716478,0.462987417
0.859155368,0.444468174
0.202434912,-0.499261605
0.008051688,-0.515215798
0.656703565,-0.730801507
0.409827021,0.298935995
-0.046319883,0.441091856
0.44614778,0.022525247
0.13303471,-0.973218612
0.747156963,0.652587562
-0.767682563,-0.669114593
-0.427129917,-0.249255267
-0.447850602,0.161125768
0.90215486,0.35861914
-0.262299141,-0.378196612
-0.382378788,0.753528481
0.470632402,-0.157225664
-0.734168686,0.627161037
0.923239079,-0.476153297
0.870000537,-0.471650156
-0.65106367,0.704730053
0.020100704,0.434650274
-0.070438332,-0.978500435
-0.984267125,-0.157078429
-0.673375935,0.755562856
-0.413699386,0.159980123
-0.526451346,-0.756120137
0.577600367,-0.067938433
-0.541984702,-0.013613717
0.648840704,-0.75313488
-0.707874283,0.714192185
-0.399472123,0.375040951
0.30363849,0.409791938
-0.988832099,-0.119125388
-0.662158896,0.764752315
-0.974709861,-0.334435484
-0.059847457,-0.547556373
-0.926453837,0.237144104
-0.714904006,-0.642234502
-1.061996617,0.14426207
0.499472094,-0.093872276
0.436698048,0.456442426
-0.145574713,-1.015787277
-0.833639496,0.415878174
-0.538611307,-0.130033438
-0.047882176,0.988186654
0.547303446,0.059563736
-0.15224364,0.482598444
0.883322558,0.551497136
-0.525825696,-0.899296319
0.940642555,0.079329374
0.1595487,0.471706177
-0.431122042,-0.869813487
-0.42037629,-0.284673942
0.964114494,-0.316045149
0.090720705,-0.510466704
0.846677281,0.42147141
-0.32369643,0.388932369
0.360118384,-0.342293323
-0.906269455,-0.332858054
-0.172270054,-1.003397763
-0.112385709,1.012097468
-0.896784102,0.373224045
-0.590284157,-0.778549527
0.34496493,0.363181511
-0.159234539,-0.389218354
-0.310178079,-0.937731805
0.463531865,-0.206672719
-1.018857016,-0.336616096
0.40880636,-0.958344834
-0.310497965,0.345930688
0.280534194,-0.966997816
-0.091346161,-1.035662235
0.446761845,0.18380796
-0.680359745,-0.779284306
-0.360953986,-0.363679362
0.447993493,0.825973738
1.03520591,0.125412892
-0.50464371,0.190075779
0.272663302,-0.291740351
-0.679005758,-0.716972195
-0.00788488,-1.023775728
-0.264651482,0.328190788
0.477002595,0.287398776
-0.301861282,-0.394858293
0.702428836,0.728898392
0.822623166,0.486387425
-0.551960541,-0.016651544
-0.054259301,0.506987494
-0.987546393,-0.179946655
0.175134426,0.892756318
-0.330312565,0.372251328
0.1741609,-0.529993385
-0.996707569,0.234107527
-0.00655175,1.115930217
-0.481870042,-0.177123597
-1.037933262,0.089382227
0.649831177,0.88533672
0.744833351,-0.413087499
-0.488744272,0.812115707
-0.136409575,0.569903389
-0.902982346,0.431386695
-0.090668014,0.423669372
-1.032578308,-0.110511956
-1.066994151,0.2101984
-0.63336857,0.805055117
-0.945786062,0.142619321
-0.471333041,-0.166391619
-0.439499352,0.337179056
0.293863787,-0.372853877
0.933752716,-0.247618356
0.438967806,-0.344030281
1.025842511,0.083376987
0.848691962,0.409470084
0.385670749,-0.312713758
-0.353100645,-0.505542882
0.500672287,0.20707517
-0.992601489,0.094302651
0.481474881,0.167594912
0.536282601,-0.134783776
0.196846418,-0.467952182
0.935402147,-0.133774544
0.750427133,-0.669785285
0.699905854,0.707979591
-0.369992546,-0.414248556
0.024422796,-0.480681031
-0.04029951,1.004999603
0.08255275,1.020215877
0.082123166,-0.496301244
0.453135964,-0.225144416
0.921309124,-0.304054955
0.413877305,0.20843226
-0.201806805,-0.97561845
0.994211955,-0.090429206
0.794808373,0.610930182
-0.481421438,0.123684734
-0.916294641,-0.248705092
-0.720330296,0.821486031
0.218266214,-0.962246205
-0.880410597,-0.105727362
0.061270253,-0.464200945
0.45917711,0.925890709
-0.653835665,0.805293725
0.467594324,0.137074083
-0.276385452,-0.395558417
0.734201955,0.722301817
0.375361332,0.189260241
0.193503963,-0.353736617
-0.10467241,0.429292555
-0.532232765,-0.278900291
0.522314071,0.003216539
-0.753674544,0.663683819
-0.63716122,0.8019867
0.473039325,-0.128132123
0.892201307,-0.510702279
-0.220470977,-0.451810819
0.520514152,-0.090234613
-0.802982314,-0.344827196
0.083527352,0.467431119
-0.958861216,0.135800879
0.359596703,-0.898956902
-0.478897492,0.969480246
0.083038697,-0.4947713
0.971487494,-0.324154957
-0.152729774,-0.554838051
-0.111314671,0.523428261
-0.429918451,0.334627488
0.426712657,0.199641102
-0.94587283,-0.015961951
-0.618716722,-0.577648803
0.665113765,0.811856784
-0.370518885,-0.430922941
-0.176774148,-0.462535503
0.795572381,-0.468388464
-0.456108166,-0.196353603
-0.468822903,-0.927027408
0.698176713,-0.717686844
-0.483735932,0.062662051
-0.075896724,-0.515179743
0.250324687,0.378778189
0.07473894,0.568740929
-0.970513069,0.072879509
0.511299741,-0.01567588
-1.014409163,-0.123088817
-0.179696847,1.044340748
0.88663023,0.497947342
-0.323734884,-0.465293857
0.386387101,0.36944261
-0.670068815,0.730703815
-0.055725881,-0.484028441
0.496089857,0.07380315
-0.461010005,-0.114446762
-0.385740213,0.377162019
0.462716725,0.211399499
-0.217344926,-0.912625179
-0.722023059,-0.762704574
-0.465835673,-0.210399892
-0.15521472,-0.449591545
0.183615528,-0.372897104
-0.336088127,-0.479256044
0.043281253,1.047885188
0.485354244,0.051776061
1.014635302,-0.009731358
0.011073455,-0.550879475
-0.916355785,0.510770608
-0.221728837,1.033860111
-0.083328705,0.511365905
0.173632361,-0.380024764
-0.083334582,0.510564106
-0.255195439,0.507867183
-0.257340473,-0.992995382
-0.53457189,0.904510799
0.959089466,0.332995413
0.71088457,-0.668362741
-0.457089993,-0.119186841
-0.371356445,0.843448214
0.176816975,0.509167023
-0.125945115,0.481279986
-0.210093831,0.479303432
0.025689392,-0.471464154
-0.138035386,0.420076839
-0.555669653,0.80190755
0.682826872,0.73023673
0.940400429,0.164225249
0.422610421,-0.140270301
0.258934158,0.403768396
0.392850469,0.308710894
-0.353734889,0.337216227
0.241158171,0.403967276
0.486631762,-0.203835629
-0.040169771,-0.976752571
-0.277385589,0.329737086
-0.451353723,-0.186306643
-0.334576913,-0.985400158
0.542603137,-0.892565329
-0.567149431,-0.784832887
0.428928759,-0.248270126
-0.296177166,0.442089283
0.976837528,-0.136481341
0.493476286,0.085780223
0.468365091,-0.081299141
-0.530079502,0.075961956
-0.920269626,0.015242006
0.010269531,0.42216219
-0.29980686,0.85900451
-0.974348905,-0.338235051
-0.139248045,0.940724487
0.721951025,0.578520087
-0.064088444,1.036967589
-0.579669093,-0.800170696
0.428869992,0.16549053
0.354811816,1.071619919
0.400754566,0.106264209
-0.898130201,0.482274033
-0.30425948,-0.369391552
0.220212121,0.323096301
-0.781949406,-0.623955493
0.367733568,0.876235272
-0.253623835,-0.411581006
-0.357576863,-0.178153649
-0.372692767,-0.198907641
-0.406149079,0.355235143
-0.153363724,-0.539392984
1.017185695,-0.062681604
0.344751741,-1.036993701
0.308679862,0.38498719
-0.089192567,-0.509445227
0.76837997,0.636211315
0.291619522,1.075850556
-0.513504924,0.148544393
-0.495245,-0.205787268
-0.358479781,-0.354498205
0.44603305,0.92960692
-0.463365365,0.176339507
0.525788514,0.04794685
-0.95799264,-0.154614452
0.34989508,0.850707671
-0.083150435,0.468087537
-0.902391908,-0.379333648
-0.284483624,0.252711408
0.008046222,0.491874584
-1.069040086,-0.235483996
0.541314518,0.070689087
0.401161151,-0.320203037
0.245583389,0.542472191
0.041051638,0.518706756
-0.899948993,0.165899788
0.674320219,0.786183307
0.495283737,-0.815470723
0.127167279,-0.951990386
1.00625341,0.305377481
-0.660673538,-0.778330718
0.33186973,0.928536493
0.306922147,-0.485998618
0.280188914,0.943399942
-0.055381939,-1.07762569
0.241308594,0.475104646
0.094015964,0.573092394
-0.394661012,-0.896597566
-0.427261002,0.16985568
-0.275673653,-0.471097753
-0.40232266,0.915196015
-0.279216162,0.462328191
-0.413871206,0.920624639
0.048174676,-0.470363293
-0.56260646,-0.035913522
-0.32078433,0.453396294
0.731346444,-0.770325841
0.265057236,-1.069975152
0.09950878,0.501058222
-0.50152796,-0.195086367
0.809791087,0.513726618
0.335597715,-0.427182937
0.053388823,0.953206756
-0.319600085,0.920112976
0.001808207,0.911416661
-0.369341464,-0.383086325
-0.119685458,0.474282499
-0.187142912,0.474779324
-0.325911104,-1.025639674
0.865542404,-0.618799499
0.090815325,0.419351098
-0.369453641,0.294803206
-0.482743731,0.221822489
0.44547847,0.125008428
-0.966670534,-0.026235424
-0.173210412,-0.45306138
0.302726711,-0.503563866
-0.970381481,0.344969316
0.318372515,0.398460334
-0.557220587,0.844918776
0.983051556,-0.000581024
-0.551473425,0.912464755
0.515335976,0.054156086
0.928300529,0.361197395
0.496397797,-0.063496229
-0.077390206,-1.016461734
0.525592661,0.879311137
0.581995978,0.123192271
0.62764031,-0.678406175
-0.345231961,0.331676332
0.899027824,-0.373112851
0.702078216,0.673462515
-0.52131672,0.060243473
-0.601738457,-0.803358172
0.398822739,-0.085422488
0.032988932,0.474670163
0.800713686,-0.591060663
0.986086312,0.165684147
-0.388702985,0.894500118
1.032331998,0.449814691
0.192941763,0.86732618
-0.771062053,-0.519478314
1.005553569,-0.117032937
0.461505851,0.288623811
-0.154529728,-0.544828585
-0.486014941,0.118645293
0.376450126,0.309614583
-0.806288678,0.63039372
-0.319939814,0.411189423
0.051524877,1.040204273
0.950787956,-0.42135338
0.701025275,-0.743509264
0.112521678,-0.535038347
-0.759595188,0.698364886
0.491356446,-0.121127481
-0.127813497,-0.417264727
0.514027871,0.048677837
-0.035365198,-0.488239155
-0.305625764,-0.487870487
-0.051946321,0.474658078
0.744776637,-0.663358838
0.299278806,-0.37728144
0.550034462,0.198918954
-0.166453226,0.913320532
-1.021316067,0.299420874
-0.827893469,0.606639954
-0.187675195,0.969991333
0.449251551,-0.085263205
-0.767316193,0.634944072
-1.024034647,-0.0606368
0.168886713,0.941175612
-0.897485664,-0.361962636
-0.332873383,0.966019873
0.392345934,-0.897802618
1.044408037,0.227324169
-0.367036271,-0.838349857
-0.504570731,0.032647791
0.780274758,0.532232054
0.679892011,0.708961274
-0.439129123,-0.124303998
-0.956624017,-0.122036952
0.354346024,0.379391495
1.030653582,-0.035461509
-1.006928913,0.022802119
-0.518946345,0.771744689
-0.219356572,-0.371994721
-0.19463774,0.431672142
-0.805355566,0.600713966
0.050899029,-0.46285186
0.432221995,-0.317450069
-0.988472791,-0.345246714
0.461139211,-0.209825942
0.061760136,0.481055316
0.984320742,0.331883427
-0.192601903,0.99680022
-0.221279833,-0.940993514
0.219954012,-0.490377953
-0.604191426,-0.877882009
0.238072293,-0.935166992
0.700646136,0.642797998
-0.448659656,-0.875637756
-0.679050828,0.704964913
-0.32319484,-0.334981419
0.290346944,0.329249662
0.802617615,0.552108054
0.035005829,-0.933954445
0.094872701,1.014236449
-0.461480563,0.032804834
0.374549377,-0.395426118
-0.497668701,-0.866974516
0.564979749,0.771421759
-0.755255606,0.591952842
0.853036388,0.62030676
0.881030869,0.368812029
-0.519580114,0.063203807
0.516244576,0.100367658
0.450105116,0.087522531
-0.208434281,-0.373102227
-0.311448904,0.278893917
0.403683063,-0.356228911
-0.973683503,0.398928694
0.201784266,-1.004756645
0.558342833,-0.740752662
0.03440156,-0.950940337
0.245964781,0.440794179
0.355502631,-0.430035501
0.553435406,-0.246366243
-0.991333491,-0.317265064
0.642114716,-0.854215559
0.550147984,0.024761161
0.451397887,-0.191056826
-0.208500046,-0.514550675
-0.722273555,0.709757247
0.08946695,-0.505751851
0.320687703,0.183010763
0.496722353,-0.891701952
-0.372066879,-0.909622668
0.241996124,1.05197241
-0.958143428,0.275267378
0.370230889,-0.298905724
-0.597010524,-0.848202631
0.931079721,0.41475235
1.010476529,-0.086310234
0.487209415,0.864506565
0.555037869,0.054017064
-0.704031029,-0.667663725
-0.154694222,-0.474038449
0.133300299,0.49470142
0.090004805,-0.476426236
-0.019342395,0.399013623
-0.869800022,-0.489999228
0.035839945,1.031111395
0.018195255,-0.985032715
-0.299541589,-0.31075177
-0.899980916,-0.395738738
-0.899360161,0.402692429
0.585884074,-0.77969305
0.809334686,-0.638817973
-0.974410939,0.258078748
-0.721276432,-0.608132019
-0.184170839,0.384247599
1.066469643,0.177711913
0.132496962,0.506993372
-0.457499518,0.056174574
-0.470025261,0.082220488
0.43551948,-0.092113925
0.301191563,-0.468053958
-0.378980511,0.312109458
0.36374235,-0.411327566
-1.008506339,0.20330314
-0.738626542,-0.745201309
-0.899888846,0.537852981
0.451593719,0.08734138
0.028924399,-0.527891229
-0.835158871,-0.554372345
0.134478709,0.926280327
0.948205556,-0.445522884
0.474911441,-0.056195286
0.511050323,0.918604952
0.460029278,0.299128764
-0.17899474,-0.395846631
-0.41385284,-0.332490276
0.42905618,0.315831039
0.744840356,0.635992111
0.009671981,0.490752505
-0.370537549,-0.237352105
-1.003524375,0.295700062
-0.929624334,-0.184736496
-0.314312936,-0.366878291
-1.014433889,-0.121327905
-0.989513939,-0.080056959
0.225726181,0.533267682
-0.028389357,-0.53120996
0.596054023,0.875476672
-0.231778886,-0.522481435
-0.48172257,-0.038714919
-0.252789104,1.029408989
-0.097026292,-0.428760696
0.944188309,0.195782864
-0.312066715,-0.290474785
0.533306238,0.040163356
-1.064723113,-0.110084668
-0.540323118,0.805300312
-0.453396762,0.841064416
-0.522873965,0.117571635
0.909542129,0.319462538
0.233412574,-0.94834631
0.735792481,-0.565654109
-0.426096461,-0.860008286
0.306203648,-0.37646448
0.513796789,-0.080315084
-0.567028964,0.050770673
-0.357161178,0.433139436
-0.367561618,-0.33676203
0.612312422,0.832645326
-0.332439347,0.381783619
-0.954311311,-0.0244051
0.216948916,0.519744053
0.488313594,-0.871015509
-0.245132264,0.410720766
0.35171418,-0.924784987
-0.031865045,-0.433848044
-0.365679059,0.446656285
0.478103614,-0.866873612
0.455618396,0.24775644
0.169162671,0.419925005
0.840898841,-0.674092012
0.221997852,-1.013374016
-0.392459142,0.340925322
1.028387423,-0.204017146
0.131399966,0.948342477
0.939001403,-0.675874658
-0.460550542,0.884334991
0.876336226,-0.446612956
-0.419194199,0.009156464
-0.369247795,0.247623842
-0.305213891,-0.466131996
0.266817845,0.474927066
0.953632808,-0.31870281
0.482722118,-0.107249255
-0.904047846,0.507719271
0.439847816,0.907631453
0.08404875,-0.529169051
0.237456615,0.995416354
-0.173877815,-0.395429842
0.45015585,-0.958853339
0.336824932,0.99195178
0.460241522,0.869154112
-0.333713785,0.428897884
0.366838736,0.32196556
0.391169178,0.10422653
0.447770188,-1.028607755
0.540066022,-0.11901244
-0.243342915,-0.398468414
-0.917745865,-0.338819843
0.721881945,0.753840531
1.001621295,-0.088739736
-0.984482923,0.264624296
-0.360018777,-0.382035128
0.405406088,0.317799851
0.406107915,0.319287983
0.473152496,0.028579197
-0.074483722,0.556967466
0.010953363,-0.56608377
0.393257428,-0.414674569
0.407158711,-0.223822518
-0.417632806,0.189306574
0.678346949,-0.728899631
0.577653122,0.773424689
0.466233491,0.230573134
-0.163636078,0.487134108
0.370501967,-0.27741956
-0.740524731,-0.636081272
-0.433690295,0.296691725
0.202976286,-0.938022057
-0.415848804,0.220314646
-0.449295365,0.203080619
-0.495796976,-0.817517933
0.874215928,-0.377343005
-0.983754857,-0.015401518
-0.124427069,0.601232105
-0.485738638,-0.245096206
-0.878236205,-0.18222622
-0.881332844,-0.318121331
-0.390599764,-0.350181932
0.08172883,0.996557486
0.891665907,-0.478844629
0.365113882,0.226571936
-0.881244629,-0.513695244
0.508937873,-0.06203218
-0.101058733,-0.463196103
1.010468876,-0.165136931
-0.607885728,0.667311029
-0.464874129,0.107424487
-0.531313321,0.003952011
0.595536975,-0.764054269
0.942425342,-0.125652132
-0.648483293,-0.918232693
